id,price,predicted_bin,correct,predicted_price,error
48390552,193.0,bin_100_300,True,189.8772,3.122802734375
"7,56029E+17",36.0,bin_0_100,True,33.13392,2.8660812377929688
"1,15145E+18",190.0,bin_100_300,True,183.7932,6.2068023681640625
21949770,25.0,bin_0_100,True,33.87644,8.87643814086914
330957,300.0,bin_100_300,True,268.1216,31.878387451171875
"1,33819E+18",190.0,bin_100_300,True,181.17026,8.829742431640625
621656,60.0,bin_0_100,True,65.6797,5.6797027587890625
52047510,2000.0,bin_1000_up,True,2047.6407,47.6407470703125
"1,08976E+18",164.0,bin_100_300,True,165.08072,1.080718994140625
41372652,139.0,bin_100_300,True,144.6193,5.619293212890625
"1,28181E+18",200.0,bin_100_300,True,190.0216,9.9783935546875
34552880,290.0,bin_100_300,True,237.76996,52.23004150390625
"6,33065E+17",501.0,bin_300_1000,True,509.36008,8.360076904296875
"1,13829E+18",190.0,bin_100_300,True,180.24896,9.75103759765625
42947434,136.0,bin_100_300,True,141.17334,5.17333984375
"1,35361E+18",465.0,bin_300_1000,True,461.42047,3.57952880859375
13617893,30.0,bin_0_100,True,41.340153,11.340152740478516
2588674,130.0,bin_100_300,True,166.76639,36.766387939453125
"1,10778E+18",25.0,bin_0_100,True,30.904425,5.904424667358398
"9,16448E+17",498.0,bin_300_1000,True,493.5214,4.478607177734375
"1,28252E+18",118.0,bin_100_300,True,127.26009,9.260093688964844
23756522,58.0,bin_0_100,True,61.69722,3.6972198486328125
25711983,95.0,bin_0_100,True,67.823845,27.17615509033203
"8,69821E+17",37.0,bin_0_100,True,37.134415,0.1344146728515625
"1,00519E+18",75.0,bin_0_100,True,71.98933,3.0106735229492188
"1,26952E+18",220.0,bin_100_300,True,217.17725,2.82275390625
1474914,300.0,bin_100_300,True,262.94904,37.05096435546875
40938645,95.0,bin_100_300,False,157.16483,62.164825439453125
33986160,128.0,bin_100_300,True,136.0794,8.07940673828125
19343873,130.0,bin_100_300,True,159.18314,29.183135986328125
35480754,95.0,bin_0_100,True,57.65176,37.34823989868164
1921353,194.0,bin_100_300,True,190.00568,3.99432373046875
51083089,40.0,bin_0_100,True,54.35219,14.352188110351562
"6,79611E+17",58.0,bin_100_300,False,201.8017,143.80169677734375
"1,33551E+18",50.0,bin_100_300,False,148.58745,98.58744812011719
51386019,140.0,bin_100_300,True,139.12794,0.8720550537109375
25364321,403.0,bin_100_300,False,158.53323,244.46676635742188
7173195,30.0,bin_0_100,True,40.32269,10.322689056396484
20291512,75.0,bin_0_100,True,76.84433,1.844329833984375
"1,04436E+18",44.0,bin_0_100,True,43.51039,0.4896087646484375
34965903,190.0,bin_100_300,True,178.89627,11.103729248046875
"1,08177E+18",350.0,bin_0_100,False,62.043896,287.95610427856445
8075519,500.0,bin_300_1000,True,515.60803,15.6080322265625
"6,1073E+17",81.0,bin_0_100,True,79.6741,1.325897216796875
39516335,132.0,bin_100_300,True,169.49284,37.49284362792969
"8,01909E+17",188.0,bin_100_300,True,182.50269,5.497314453125
"7,55E+17",494.0,bin_300_1000,True,504.03778,10.03778076171875
"1,36646E+18",84.0,bin_0_100,True,69.48257,14.517433166503906
43653566,200.0,bin_0_100,False,52.439373,147.56062698364258
"1,06244E+18",125.0,bin_100_300,True,132.07178,7.07177734375
"6,8609E+17",26.0,bin_0_100,True,31.540098,5.540098190307617
"6,98949E+17",121.0,bin_100_300,True,135.33809,14.338088989257812
"9,15169E+17",150.0,bin_100_300,True,151.94383,1.9438323974609375
24077062,145.0,bin_100_300,True,151.2854,6.285400390625
2507802,135.0,bin_100_300,True,158.73015,23.730148315429688
"1,07047E+18",75.0,bin_0_100,True,67.51131,7.4886932373046875
"5,94125E+17",100.0,bin_0_100,True,69.80426,30.19573974609375
"1,21867E+18",162.0,bin_100_300,True,155.6436,6.3563995361328125
"9,95345E+17",158.0,bin_100_300,True,158.63239,0.63238525390625
"9,57765E+17",99.0,bin_0_100,True,77.90636,21.093643188476562
883382,99.0,bin_0_100,True,78.84166,20.158340454101562
"1,14248E+18",508.0,bin_300_1000,True,497.5093,10.490692138671875
"5,50573E+17",1600.0,bin_1000_up,True,1616.9829,16.98291015625
42974194,85.0,bin_0_100,True,69.86567,15.134330749511719
33131569,110.0,bin_100_300,True,195.94879,85.94879150390625
"1,35665E+18",250.0,bin_100_300,True,219.80211,30.197891235351562
"8,84222E+17",38.0,bin_0_100,True,31.604338,6.395662307739258
13728163,38.0,bin_0_100,True,47.5812,9.581199645996094
"1,20168E+18",21.0,bin_0_100,True,31.971525,10.971525192260742
"6,33799E+17",90.0,bin_0_100,True,66.60063,23.399368286132812
"8,68116E+17",30.0,bin_0_100,True,53.72686,23.72686004638672
7045286,199.0,bin_100_300,True,179.83252,19.16748046875
"1,02445E+18",42.0,bin_0_100,True,42.343456,0.3434562683105469
"1,29085E+18",32.0,bin_0_100,True,36.844532,4.844532012939453
6046460,50.0,bin_0_100,True,46.465675,3.5343246459960938
"5,79578E+17",999.0,bin_100_300,False,178.34247,820.6575317382812
"6,88087E+17",79.0,bin_0_100,True,57.38489,21.615108489990234
"7,12802E+17",95.0,bin_0_100,True,47.46083,47.53916931152344
